,Unnamed: 0,Unnamed: 0.1,song,artist,text,duration_ms,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
Ollie - ""Leave Me Alone""
Paloma Faith - ""I've Gotta Be Me""
Parachute - ""Ocean""
Pivot Gang - ""Bad Boys"" ft. Joseph Chilliams, Saba, MFnMelo & Smino
R3HAB - ""All Around The World (La La La)"" ft. A Touch of Class
RiFF RAFF - ""JODY HiGHROLLER QUARTER MiLL EVERY NIGHT"" ft. J-Dawg
Rita Ora - ""Only Want You (Sam Feldt Remix)""
Ryan Caraveo - ""Deceived""
SAFE - ""Paid In Full"" ft. Playboi Carti
​The Lumineers - ""Gloria""
Tokio Hotel - ""When It Rains It Pours""
Tom Odell - ""Summer Day""
Tulisa - ""Daddy""
Yuna - ""Forevermore""
Yung Gravy - ""Magic""

4/6
ohtrapstar - ""Pedigree""
Luigi 21 Plus - ""Siempre Papi, Nunca Inpapi"" ft. J Balvin

4/7
Keith Urban - ""Burden""
Pixie Lott - ""Sunflower""
Teairra Marí - ""I Ain't Got It""

4/8
Cage The Elephant - ""Goodbye""
Courtney Barnett - ""Everybody Here Hates You""
GASHI - ""My Year (Remix)"" ft. Soulja Boy Tell 'Em
Lil Uzi Vert - ""Sanguine Paradise""

4/9
DP Beats - ""Lucky"" ft. Chief Keef
Jessie Reyez & 6LACK - ""Imported""
LAMB$ - ""BREAK YA BACK"" ft. Ski Mask the Slump God
Lil Uzi Vert - ""That's a Rack""
Steve Lacy - ""N Side""
Yung Trench - ""Green Tractor""

4/10
Anna of the North - ""Used to Be""
Avicii - ""SOS"" ft. Aloe Blacc
KAYTRANADA - ""DYSFUNCTIONAL"" ft. VanJess
Lil Nas X - ""Sonic Shit""
Lil Uzi Vert - That's a Rack""
Pollàri - ""VISINE!!!!!""
Snow Tha Product - ""Say Bitch""

4/11
Benzi - ""Whatcha Gon Do"" ft. Bhad Bhabie, 24hrs & Rich the Kid
Chris Brown - ""Back to Love""
Country Greg - ""Old Town Road (Remix)""
Landon Cube - ""Make Up""
Lil Peep - ""Gym Class""
NLE Choppa - ""Birdboy""
P!nk - ""Can We Pretend"" ft. Cash Cash
Ronny J - ""STAR""
Sech - ""Qué Más Pues (Remix)"" ft. Farruko, Maluma, Nicky Jam, Lenny Tavárez, Dalex & Justin Quiles

4/12
070 Shake - ""Morrow""
070 Shake - ""Nice to Have""
Anitta - ""Ugly (English Version﻿)""
Anitta - ""Ugly (Fea) [Spanish Version]""
Asher Angel - ""One Thought Away"" ft. Wiz Khalifa
Beast Coast - ""Coast/Clear"" ft. Nyck Caution, Issa Gold, Kirk Knight, Flatbush Zombies & Joey Bada$$
blackbear - ""DEAD TO ME""
BEXEY - ""HOT STEPPA""
Cal Chuchesta - ""Best Teef? (Anderson .Paak Diss)"" ft. Anthony Fantano
Ellie Goulding - ""Sixteen""
Emma Blackery - ""Cute Without You""
GANZ - ""Carry Me"" ft. Jantine
Geko x French Montana x Ay Em - ""New Money""
Intellexual - ""Shotty"" ft. Sophia Black & Vic Mensa
Jesse y Joy & J Balvin - ""Mañana es Too Late""
Jessica Mauboy - ""Sunday""
Khalid, Megan Thee Stallion & Yo Gotti - ""Talk (REMIX)""
Kygo - ""Think About You (Galantis Remix)""
Laura Marano - ""A Little Closer""
Mark Ronson - ""Late Night Feelings"" ft. Lykke Li
Mike Perry, Dimitri Vangelis & Wyman & Ten Times - ""Changes"" ft. The Companions
Oliver Heldens - ""Summer Lover"" ft. Nile Rodgers & Devin
Oliver Tree - ""Fuck""
Plies - ""Drip 4 Sale Extravaganza"" ft. YoungBoy Never Broke Again & Kevin Gates
PnB Rock - ""Go To Mars"" ft. Tee Grizzley
Rak-Su - ""Yours or Mine""
Rita Ora - ""Only Want You (Martin Jensen Remix)""
Seeb & Highasakite - ""Free To Go""
Smokepurpp - ""Remember Me""
Tame Impala - ""Borderline""
Tyler Ward - ""Plans in Pencil""
Vanic - ""Forever Down"" ft. wifisfuneral & Saint Sinner
YBN Almighty Jay - ""God Save Me""

4/14
J Hus - ""Daily Duppy"" ft. GRM Daily

4/15
Beck - ""Saw Lightning""
Dominic Fike - ""PIMPIN'""
Tyga - ""Goddamn""

4/16
Smokepurpp - ""Repeat""

4/17
24hrs - ""Back Out"" ft. Ty Dolla $ign & Dom Kennedy
Christian Paul - ""Strong""
J-E-T-S - ""REAL TRUTH"" ft. Tkay Maidza
Madonna & Maluma - ""Medellín""
Warhol.ss - ""Lira Galore""

4/18
Akachi - ""Super Fly"" ft. Famous Dex, Pachino
Chris Brown - ""Wobble Up"" ft. Nicki Minaj & G-Eazy
dnny - ""way wrong"" ft. XUITCASECITY
EMI - ""Used 2 Be""
Flipp Dinero - ""Not Too Many""
French Montana - ""Slide"" ft. Lil TJay & Blueface
Injury Reserve - ""Koruna & Lime""
lilbootycall - ""MARIAH""
No Rome - ""Cashmoney""
SZA, The Weeknd & Travis Scott - ""Power Is Power""
Tee Grizzley - ""God's Warrior""
Your Old Droog - ""RST"" ft. Mach-Hommy & MF DOOM

4/19
24hrs - ""Back Out"" ft. Dom Kennedy & Ty Dolla $ign
Allisa Rose - ""All to Me""
Alyson Swift, Princess, Ryanning - ""Level 7""
Au/Ra - ""Assassin""
Becky G & Maluma - ""La Respuesta""
BrownBoi Maj - ""Chico"" ft. Kap G & Wiz Khalifa
Carly Rae Jepsen - ""Julien""
Daddy Yankee & Katy Perry - ""Con Calma (Remix)"" ft. Snow
Era Istrefi - ""Nuk E Di"" ft. Nora Estrefi
Flipp Dinero - ""If I Tell You""
Great Good Fine OK - ""Terrified"" ft. Pell
Jeremy Zucker & Chelsea Cutler - ""you were good to me""
Jordyn Jones - ""think about u""
Josh A & Jake Hill - “Heartbreaks""
Kygo & Rita Ora - ""Carry On""
Lil Dicky - ""Earth""
Lil Peep - ""Star Shopping""
Loyle Carner & Tom Misch - ""Angel""
Mary J. Blige - ""Stay With Me""
Matisse & Sadko & Robert Falcon - ""Another Side"" ft. Wrabel
Octavian - ""Lit"" ft. A$AP Ferg
Offset & Lost God - ""Power Moves""
Olivia O'Brien - ""Just a Boy""
OMB Peezy - ""One Me"" ft. Sada Baby
Pedro Capó & Farruko - ""Calma (Alicia Remix)"" ft. Alicia Keys
Shay Lia - ""Dangerous""
Sheryl Crow & Johnny Cash - ""Redemption Day""
Snugs - ""Heart In The Headlights"" ft. SayWeCanFly
Sophia Scott - ""Drink Too Much Wine""
Steve Aoki & Alok - ""Do It Again""
Sultan + Shepard & Showtek - ""We Found Love""
Tara Carosielli - ""Your Nerves""
The Boyboy West Coast - ""U Was At The Club (Bottoms Up)""
Thomas Rhett - ""Remember You Young""
Two Friends - ""Dollar Menu"" ft. Dani Poppitt
Valee - ""You & Me Both""
Violet Skies - ""Give Me a Reason""
Why Don't We - ""Don't Change""
X Ambassadors - ""HEY CHILD""
Yaeger - ""I Don't Even Know What I'm Saying""

4/20
Berner - ""Get Rich or Die Smokin""
Jim Jones - ""4/20"" ft. Wiz Khalifa & Curren$y
Neon Hitch - ""Weakness""

4/21
B.o.B - ""Soul Glo""
Florence + The Machine - ""Jenny of Oldstones (Game of Thrones)""
Ruelle - ""The World We Made""

4/22
G Flip - ""I Am Not Afraid""
P!nk - ""Hurts 2B Human"" ft. Khalid

4/23
Beyoncé - ""SORRY (Original Demo)""
DUCKWRTH - ""LOVE IS LIKE A MOSHPIT"" ft. Rico Nasty & Medasin
Flying Lotus - ""Spontaneous"" ft. Little Dragon
MEDASIN & Rico Nasty
Josh A & Jake Hill - “With You”
Jordan Rakei - ""Say Something""
LANY & Julia Michaels - ""​okay""

4/24
Bishop Nehru - ""The Perfect Gift""
Diplo & Cam - ""So Long""
DJ Snake & Sheck Wes - ""Enzo"" ft. Gucci Mane, 21 Savage & Offset
EDEN - ""909""
FKA twigs - ""Cellophane""
Lil Tracy & Lil Kawaii - ""I Love My Fans""
Luis Fonsi, Nicky Jam & Sebastián Yatra - ""Date La Vuelta""
Mannequin Pussy - ""Drunk II""
NIKI - ""​lowkey""
Party Favor - ""Wait A Minute"" ft. A$AP Ferg & Juicy J
Red Velvet - ""Power Up (Japanese Ver.)""
Russ - ""All I Want"" ft. Davido
ScHoolboy Q - ""CrasH""
Sum 41 - ""Out for Blood""
Two Door Cinema Club - ""Satellite (Single Edit)""
Unlike Pluto - ""Sin Circus""
YG - ""Stop Snitchin""
Young Nudy & Pi'erre Bourne - ""Mister"" ft. 21 Savage

4/25
AD, AzChike, & Sorry Jaynari - ""Bruce Lee""
Bastille - ""Doom Days""
C. Tangana - ""Para Repartir"" ft. Alizzz
Kim Petras - ""Broken""
Lauv - ""Drugs & The Internet""
Lil Keed - ""Oh My God""
Marshmello, Tyga & Chris Brown - ""Light It Up""
Martin Garrix - ""Summer Days"" ft. Macklemore & Patrick Stump
Ozuna - ""Baila Baila Baila (Remix)"" ft. Daddy Yankee, J Balvin, Farruko & Anuel AA
Supreme Patty - ""Old Town Road (Remix)""

4/26
Aly & AJ - ""Don't Go Changing""
Becky G & Digital Farm Animals - ""Next to You"" ft. Rvssian
Betta Lemme - ""Play""
Big Data - ""Put Me to Work""
Birdman - ""Cap Talk"" ft. YoungBoy Never Broke Again
BJ the Chicago Kid - ""Time Today""
Carlie Hanson - ""Back in My Arms""
changing cleo - ""poison ivy""
Chaz French - ""Handful"" ft. Rich the Kid
DillanPonders - ""GO TIME""
Diplo - ""Win Win"" ft. Tove Lo
Don Diablo & Jessie J - ""Brave""
Felix Jaehn & Breaking Beattz - ""LIITA""
FLETCHER - ""If You're Gonna Lie""
FRENSHIP - ""Keep You Close""
​ionnalee - ""SOME BODY""
Jim Jones - ""Mama I Made It"" ft. Cam'ron
JUMEX - “WISH ME DEATH”
Lotus & Gravy - ""The Power of Love (Miura Keys Main Mix)"" ft. Nicki Minaj
Lucky Daye - ""Love You Too Much""
Lud Foe & Lil Uzi Vert - ""Show U Off""
Matt Fax - ""Universal""
Monica - ""Me + You""
Pitbull, Daddy Yankee & Natti Natasha - ""No Lo Trates""
PRETTYMUCH - ""Phases""
QM Steezy - ""That Weed Walk Corny""
Quinn Lewis - ""Only Everything""
Rymez & Stefflon Don - ""Don Walk""
Sean Kingston - ""Peace of Mind"" ft. Davido & Tory Lanez
SHY Martin - ""Out of My Hands""
Sofia Karlberg - ""Stockholm Syndrome""
Stormzy - ""Vossi Bop""
Taylor Swift - ""ME!"" ft. Brendon Urie
Terror Jr - ""Loved By You""
The Black Keys - ""Eagle Birds""
The Chainsmokers, Ty Dolla $ign & bülow - ""Do You Mean""
Tritonal & Evalyn - ""Real""
Zara Larsson - ""WOW""

4/27
A Boogie wit da Hoodie - ""Embarrass""

4/29
Banks - ""Gimme""
KILL.ZERO - ""endless,..""
Sizzy Rocket - ""DANG""
Sophie Anderson - ""Driving for Dick (Remix)""
The Manor - ""The Lottery""

4/30
Angels & Airwaves - ""Rebel Girl""
Ari Lennox - ""Up Late""
Burns - ""Energy"" ft. A$AP Rocky and Sabrina Claudio
Die Antwoord - ""DntTakeMe4aPoes""
EMI - ""Jekyll/Hyde""
Leven Kali - ""Mad At U""
Mozzy - ""Killdrummy""
Thouxanbanfauni - ""Interstellar""",,,,,,,,,,,
1412,412,412,New Flame,Chris Brown Featuring Usher & Rick Ross,"[Produced by Count Justice]

[Verse 1: Chris Brown]
There can be one only you, oh
And baby, God could never make two, na-na-na-na
And I know you came here with your crew, whoa
But I promise you that it feels like it's just us two, uh-huh

[Pre-Chorus: Chris Brown]
Oh, I don't know what you had planned to do tonight
But I just wanna be the one to do you right, right
When we're standing here, looking at each other, baby, eye to eye
And I'm hoping that you're thinking 'bout leaving with me tonight

[Chorus: Chris Brown & Usher]
Who said you can't find love in the club?
'Cause I wanna tell them they wrong
Come on, just, baby, try a new thing
And let's spark a new flame
You gon' be my baby
Love me, love you crazy
Tell me if you with it
Baby, come and get it
Baby, try a new thing (Ursher, baby)
And let's spark a new flame (Breezy, let me holla at her, yeah, man)

[Verse 2: Usher]
I can't believe you came here all alone
Baby girl, where's your lover?
Oh, it don't really matter
'Cause I got plans to get to know you better, yeah
Baby, baby, baby, baby
Let's make what we got here last forever
Girl, 'cause I don't wanna let you go, never

[Pre-Chorus: Usher]
I don't know what you had planned to do tonight
Girl I just wanna be the one to do you right, right
When we're standing here, looking at each other, baby, eye to eye (Yeah, yeah)
Baby, I hope that you're thinking 'bout leaving with me tonight

[Chorus: Chris Brown & Usher, Usher, Chris Brown & (Rick Ross) & (Jessica Gomes)]
Who said you can't find love in the club? (Love in the club?, nobody)
'Cause I wanna tell them they wrong (Ohh, whoa-ohh, tell them that they wrong)
Come on, just, baby, try a new thing (Try a new thing, hey)
And let's spark a new flame (Baby, spark a new flame, ohh, yeah, yeah)
You gon' be my baby (Baby, ohh)
Love me, love you crazy (Crazy)
Tell me if you with it (With it)
Baby, come and get it
Baby, try a new thing (Try a new thing, Baby, try a new thing)
And let's spark a new flame (She know what time it is, Chris, yeah)
(M-M-M-M-M-Maybach Music)

[Verse 3: Rick Ross & Jessica Gomes]
Home plate, World Series, how a nigga sliding in her
Baby, I'm a boss, I'm talking George Steinbrenner
Panamera, Yogi Berra, my two-seater, Derek Jeter
Got more stripes than all these niggas
Babe Ruth balling in a Bimmer (Woo)
Collar on my Polo (Woo), kisses on my necklace (Agh)
All my diamonds watching, now my watches getting jealous (Ha, ha)
Smoking on a bomb in my autographed LeBron's
Yeah, she told me I'm the one, that's when I only hit it once
M-M-M-M-M-Maybach Music

[Chorus: Chris Brown]
Who said you can't find love in the club? (No)
'Cause I wanna tell them they wrong (Baby)
Come on, just, baby, try a new thing (New thing, baby)
And let's spark a new flame (Baby)
You gon' be my baby (Be mine)
Love me, love you crazy
Tell me if you with it
Baby, come and get it (Baby, come and get it)
Baby, try a new thing
And let's spark a new flame (And let's spark a new flame)",244227,1,0.0506,0.702,0.629,0,0.0963,-4.292,0.041,141.967,0.446
1350,350,350,Wasted Love,Matt McAndrew,"[Intro]
Ooh, wasted love

[Verse 1]
So I'm not supposed to love you no more
I guess I'm not supposed to care
I held you so close, now I'm holding a ghost
How can love just disappear?
And where does it go when it's over?
I know that it's somewhere out here

[Chorus 1]
Has anybody seen all my wasted love?
I've been down every street, no, I won't give up
If I have to die trying to justify, that's how it's gonna be
Has anybody seen all my wasted love?

[Verse 2]
It's late, I'm drunk and I'm running on empty tonight
Baby, I'm chasing my shadow around
Like smoke cigarettes I inhale these regrets
I can't change what I've become
There's pain and there's glory, but this is my story
I'm asking everyone
Knocking down doors and I'm pounding the pavement
Lie at your mercy, will somebody save me? Save me?

[Chorus 2]
Has anybody seen all my wasted love?
I've been down every street, no, I won't give up
If I have to die let me testify, that's how it's gonna be
Has anybody seen all my wasted love?
Knocking down doors and I'm pounding the pavement
Lie at your mercy, will somebody save me? Save me?
Has anybody seen all my wasted love?
I've been down every street, no, I won't give up
If I have to die let me testify, that's how it's gonna be
Has anybody seen all my wasted love?
[Outro]
Bring it back to me, all my wasted love",213609,0,0.866,0.615,0.235,0,0.164,-11.21,0.031,97.824,0.303
1288,288,288,Babe,Sugarland Featuring Taylor Swift,"[Verse 1: Sugarland]
What a shame
Didn't wanna be the one that got away, yeah
Big mistake, broke the sweetest promise
That you never should have made

[Pre-Chorus: Sugarland]
I'm here on the kitchen floor
You call, but I won't hear it
You said no one else, how could you do this, babe?

[Chorus: Sugarland & Taylor Swift]
You really blew this, babe
We ain't gettin' through this one, babe
This is the last time I'll ever call you, babe
This is the last time, this is the last time
This is the last time, I'll ever call you babe

[Verse 2: Sugarland]
What a waste
Takin' down the pictures and the plans we made, yeah
And it's strange how your face doesn't look so innocent
Your secret has its consequence and that's on you, babe

[Pre-Chorus: Sugarland]
I break down every time you call
We're a wreck, you're the wreckin' ball
We said, ""No one else"", how could you do this, babe?

[Chorus: Sugarland & Taylor Swift]
You really blew this, babe
We ain't gettin' through this one, babe
This is the last time I'll ever call you, babe
This is the last time, this is the last time
This is the last time

[Bridge: Sugarland]
Since you admitted it, I keep picturin'
Her lips on your neck, I can't unsee it
I hate that because of you, I can't love you
Babe
What a shame, didn't want to be the one that got away
How could you do this, babe?

[Chorus: Sugarland & Taylor Swift]
You really blew this, babe
We ain't gettin' through this one, babe
How could you do this, babe
This is the last time, this is the last time
This is the last time, I'll ever call you babe

[Outro: Sugarland & Taylor Swift]
How could you do this, babe?
I'm here on the kitchen floor, you call but I won't hear it
You said I'm no one else, we ain't gettin' through this one, babe
I break down every time you call, this is the last time
We're a wreck, you're the wreckin' ball
This is the last time, this is the last time
You said no one else, this is the last time
I'll never call you babe",215107,4,0.0187,0.535,0.777,1.62e-06,0.136,-3.292,0.207,171.72,0.664
1475,475,475,Love Drought,Beyonce,"[Verse 1]
Ten times out of nine, I know you‘re lying
But nine times out of ten, I know you're trying
So I'm trying to be fair
And you're trying to be there and to care
And you're caught up in your permanent emotions
And all the loving I've been giving goes unnoticed
It's just floating in the air, lookie there
Are you aware you're my lifeline, are you tryna kill me?
If I wasn't me, would you still feel me?
Like on my worst day? Or am I not thirsty, enough?
I don't care about the lights or the beams
Spend my life in the dark for the sake of you and me
Only way to go is up, skin thick, too tough, mmm

[Chorus]
'Cause you, you, you, you and me could move a mountain
You, you, you, you and me could calm a war down
You, you, you, you and me could make it rain now
You, you, you, you and me could stop this love drought

[Verse 2]
Nine times out of ten, I'm in my feelings
But ten times out of nine, I'm only human
Tell me, what did I do wrong?
Feel like that question has been posed, I'm movin' on
I always been committed, I been focused
I always paid attention, been devoted
Tell me, what did I do wrong?
Oh, already asked that, my bad
But you my lifeline, think you tryna kill me
If I wasn't B, would you still feel me?
Like on my worst day? Or am I not thirsty, enough?
I don't care about the lights or the beams
Spend my life in the dark for the sake of you and me
Only way to go is up, them old bitches so wack
I'm so tough, wassup?

[Chorus]
'Cause you, you, you, you and me could move a mountain
You, you, you, you and me could calm a war down
You, you, you, you and me could make it rain now
And you, you, you, you and me will stop this love drought

[Outro]
You, you, you, you and me will stop this love drought
You, you, you, you and me will stop this love drought",237440,9,0.0209,0.455,0.535,0.64,0.126,-10.602,0.0426,157.01,0.216
1413,413,413,Rerun,Quavo Featuring Travis Scott,"[Intro: Travis Scott & Quavo]
This nigga, man
Yah, yahhh
Oh, uh-oh, yeah yeah
Woah, woah, woah, woah, woah, wooaahh
Yaah, yuh-yuh
Ayy

[Chorus: Travis Scott & Quavo]
She like it (like), I'm swipin' (swipe)
Ice bitin' (bite), she dykin' (dyke), ye-ah
I had to come right back like double back and rerun
I had to come right back like double back and rerun
She like it (she like), I'm swipin' (swipe)
Ice bitin' (blaow), she dykin' (dyke), yeah, yeah
I had to come right back like double back and rerun (yeah, uh)
I had to come right back like double back and rerun (yeah, uh)

[Verse: Travis Scott & Quavo]
Yeah, go ahead spend it, I’m live in it (yeah)
Yeah, my whip came with curtains, I don't need it tinted (ooh)
Yeah, when it come to I, she turn so independent (ooh-ooh)
Yeah, when it comes to this D, she turn so damn dependent (straight up, ooh-ooh)
Night times, summertime cold
You really wanna say yes, but you sayin' no (no)
I'm on top my game like a Kangol (yeah)
I let her drive the Range, then she wreck the Rolls (Rolls)
Yeah, ice-ice biting Cartier Bangles (bitin')
Yeah, she let me smash her friends long as the chain froze (alright)
Yeah, ain't been here 15 minutes, why she changed clothes? (it's lit)
She ride with me through the city while we swang doors (straight up)
Slide through the hood, pop up on the nawf (yeah, yeah)
You know everything good when you with the 'Cho (yeah, yeah)
Chosen, outspoken (yah), arrogant, that's on both ends (alright)
Good vibes, givin' off good vibes (good vibes)
One time, can you kick it one time? (one time)

[Chorus: Travis Scott & Quavo]
She like it (yeah, like), I'm swipin' (yeah, swipe, yeah)
Ice bitin' (bite), she dykin' (dyke), ye-ah
I had to come right back like double back and rerun
I had to come right back like double back and rerun
She like it (she like), I'm swipin' (swipe)
Ice bitin' (blaow), she dykin' (dyke), yeah, yeah
I had to come right back like double back and rerun (yeah, uh)
I had to come right back like double back and rerun (yeah, uh)

[Interlude: Kylie Jenner & Travis Scott]
I think one of us is inclined to
You, you didn't come the second night, I was here
No, I got too fucked up the first night
For real

[Break: Travis Scott]
Link up, come witness
Come link up, we can bring your bitches
Bring your drink up, we can do some business
When the min up, we can run a mission
Yeah, link up, come witness
Come link up, you can bring your bitches
We can drink; we can drink up
Yeah, link up, yeah, link up
Hit my beeper, I'ma hit the creep up
Just to see us, I'ma need a few dubs
In the 'pions, you gone get the reep-uh
Oh my, I swear, on the v-nuh
On a v-nuh, I can do no e-nuh
Called up Nina, rollin' on my d-nuh
Ike and Tina, way I beat the, beat the, beat the, beat the

[Chorus: Travis Scott & Quavo]
She like it (like), I'm swipin' (swipe)
Ice bitin' (bite), she dykin' (dyke), ye-ah
I had to come right back like double back and rerun
I had to come right back like double back and rerun
She like it (she like), I'm swipin' (swipe)
Ice bitin' (blaow), she dykin' (dyke), yeah, yeah
I had to come right back like double back and rerun (yeah, uh)
I had to come right back like double back and rerun (yeah, uh)",236948,5,0.0939,0.684,0.791,0,0.359,-4.435,0.309,153.992,0.529
1351,351,351,Almost Like Praying,Lin-Manuel Miranda Featuring Artists For Puerto Rico,,200457,5,0.0198,0.471,0.791,0,0.232,-3.373,0.238,188.36,0.507
1289,289,289,Life Is Worth Living,Justin Bieber,"[Verse 1]
Ended up on a crossroad
Tried to figure out which way to go
It's like you're stuck on a treadmill
Running in the same place
You got your hazard lights on now
Hoping that somebody would slow down
Praying for a miracle
Ooh show your grace
Had a couple dollars and a quarter tank of gas
With a long journey ahead
Seen a truck pull over
God sent an angel to help you out
He gave you direction
Showed you how to read a map
For the long journey ahead
Said it ain't over
Oh, even in the midst of doubt

[Chorus]
Life is worth living
Life is worth living, so live another day
The meaning of forgiveness
People make mistakes, doesn't mean you have to give in
Life is worth living again

[Verse 2]
Relationship on a ski slope
Avalanche comin' down slow
Do we have enough time to salvage this love?
Feels like a blizzard in April
Cause my heart, it's just that cold
Skating on thin ice
But it's strong enough to hold us up
Seen her scream and holler
Put us both on blast
Tearing each other down
When I thought it was over
God sent in an angel to help us out
He gave us direction, showed us how to make it last
For that long journey ahead
Said it ain't ever over
Oh, even in the midst of doubt

[Chorus]
Life is worth living
Life is worth living, so live another day
The meaning of forgiveness
People make mistakes, doesn't mean you have to give in
Life is worth living again
Life is worth living again

[Bridge]
What I get from my reflection
Is a difference in perception?
From what the world may see
They tried to crucify me
I ain't perfect, won't deny
My reputation's on the line
So I'm working on a better me

[Chorus]
Life is worth living
Life is worth living, so live another day
The meaning of forgiveness
People make mistakes
Only God can judge me
Life is worth living again
Another day
Life is worth living again",234787,10,0.915,0.416,0.301,0,0.111,-9.217,0.0619,75.922,0.494
1414,414,414,Get You,Daniel Caesar Featuring Kali Uchis,"[Verse 1: Daniel Caesar]
Through drought and famine, natural disasters
My baby has been around for me
Kingdoms have fallen, angels be calling
None of that could ever make me leave

[Pre-Chorus: Daniel Caesar]
Every time I look into your eyes I see it
You're all I need
Every time I get a bit inside I feel it

[Chorus: Daniel Caesar]
Oooooooh, who would've thought I'd get you
Oooooooh, who would've thought I'd get you

[Verse 2: Daniel Caesar]
And when we're making love (uh)
Your cries, they can be heard from far and wide
It's only the two of us
Everything I need between those thighs

[Pre-Chorus: Daniel Caesar]
Every time I look into your eyes I see it
You're all I need
Every time I get a bit inside I feel it

[Chorus: Daniel Caesar]
Oooooooh, who would've thought I'd get you (oh yeah, oh yeah babe)
Oooooooh, who would've thought I'd get you

[Verse 3: Kali Uchis]
And I’ll take some time
Just to be thankful
That I had days full of you, you
Before it winds down into
The memories, it’s all just memories
La-la-la-la-la

[Bridge: Daniel Caesar]
If you've got someone you like
(Don't you love when I come around)
Feel something that's right
Somebody just tell somebody
(Build you up then I take you down)
If you've got someone you like
(Don't you love when I come around)
Feel something that's right
Somebody just tell somebody
(Build you up then I take-)

[Chorus: Daniel Caesar]
Oooooooh, who would've thought I'd get you (oh yeah, oh yeah babe)
Oooooooh, who would've thought I'd get you

[Outro: Kali Uchis]
This feels like summer
Boy you make me feel so alive
Just be my lover
Boy you'll lead me to paradise",278180,4,0.422,0.658,0.294,5.2e-05,0.0749,-8.533,0.0321,74.038,0.358
