,Unnamed: 0,Unnamed: 0.1,song,artist,text,duration_ms,key,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
About thirty five with at least two kids
We can make-out while my friend baby sits
All up in your fridge eating left-over shit
Tuna sandwich, Butterscotch Krimpets
Cheetos be my choice of chip
I enjoy for a bit, take a sip from my Ssips and split

[Bridge]
Roll that J up, is it rolled?
Yeah, roll it up, uhh

[Verse 4]
Hair like a troll doll, basketball shorts on
Yeah, I'm a dork but I'm still holding court
Ball up, baller, y'all take too long to get dolled up
Give a fuck if I look like I just woke up
Who am I trying to impress? Honey in the sun dress
With the breasts luscious just sent me a text
O-M-G, you're the B-E-est
If you're trying to have sex, I'm the best at it",174533,2,0.594,0.492,0.836,1e-05,0.114,-2.882,0.344,186.509,0.382
4563,565,565,"River Deep, Mountain High",Glee Cast,"[Verse 1: Mercedes, Santana]
When I was a little girl, I had a rag doll
Only doll I've ever owned
Now I love you just the way I loved that rag doll
But only now my love has grown

[Pre-Chorus 1: Mercedes and Santana, Mercedes]
And it gets stronger in every way
And it gets deeper, let me say
And it gets higher, day by day

[Chorus: Mercedes and Santana]
Do I love you, my oh my?
River deep, mountain high, yeah yeah yeah
If I lost you, would I cry?
Oh, how I love you, baby, baby baby baby!

[Verse 2: Santana, Mercedes, Mercedes with Santana]
When you were a young boy, did you have a puppy
That always followed you around?
Well, I'm gonna be as faithful as that puppy
No, I'll never let you down

[Pre-Chorus 2: Mercedes and Santana, Santana]
Cause it grows stronger like a river flows
And it gets bigger, baby, and heaven knows
And it gets sweeter, baby, as it grows

[Chorus: Mercedes and Santana]
Do I love you, my oh my?
River deep, mountain high, yeah yeah yeah
If I lost you, would I cry?
Oh, how I love you, baby, baby baby baby

[Verse 3: Mercedes, Santana, Mercedes with Santana]
I love you, baby, like a flower loves the spring
And I love you, baby, like the robin loves to sing
And I love you, baby, like a schoolboy loves his pet
And I love you, baby, river deep, mountain high
Oh baby
Oh baby
Ohhh baby, ohhh yeah
Yeah

[Chorus: Mercedes and Santana]
Do I love you, my oh my?
River deep, mountain high, yeah yeah yeah
If I lost you, would I cry?
Oh, how I love you, baby, baby baby baby",212627,8,0.0563,0.323,0.855,0.000291,0.298,-4.603,0.0756,167.522,0.497
4751,753,753,Teardrops On My Guitar,Taylor Swift,"[Verse 1]
Drew looks at me
I fake a smile so he won't see
That I want and I'm needing
Everything that we should be

[Pre-Chorus 1]
I'll bet she's beautiful, that girl he talks about
And she's got everything that I have to live without

[Verse 2]
Drew talks to me
I laugh 'cause it's so damn funny
That I can't even see
Anyone when he's with me

[Pre-Chorus 2]
He says he's so in love, he's finally got it right
I wonder if he knows he's all I think about at night

[Chorus]
He's the reason for the teardrops on my guitar
The only thing that keeps me wishing on a wishing star
He's the song in the car
I keep singing, don't know why I do...

[Verse 3]
Drew walks by me
Can't he tell that I can't breathe?
And there he goes, so perfectly
The kind of flawless I wish I could be

[Pre-Chorus 3]
She'd better hold him tight, give him all her love
Look in those beautiful eyes and know she's lucky 'cause

[Chorus]
He's the reason for the teardrops on my guitar
The only thing that keeps me wishing on a wishing star
He's the song in the car
I keep singing, don't know why I do...

[Bridge]
So I drive home alone, as I turn off the light
I'll put his picture down and maybe get some sleep tonight

[Chorus]
He's the reason for the teardrops on my guitar
The only one who’s got enough of me to break my heart
He's the song in the car
I keep singing, don't know why I do...

[Outro]
He's the time taken up, but there's never enough
And he's all that I need to fall into
Drew looks at me
I fake a smile so he won't see",203040,10,0.303,0.617,0.422,0,0.123,-6.794,0.0239,99.966,0.264
4624,626,626,Monster,Imagine Dragons,"[Verse 1]
Ever since I could remember
Everything inside of me
Just wanted to fit in (Oh, oh, oh)
I was never one for pretenders
Everything I tried to be
Just wouldn't settle in (Oh, oh, oh)

[Pre-Chorus]
If I told you what I was
Would you turn your back on me?
And if I seemed dangerous
Would you be scared?
I get the feeling just because
Everything I touch isn't dark enough
That this problem lies in me

[Chorus]
I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger

[Verse 2]
Can I clear my conscience
If I'm different from the rest?
Do I have to run and hide? (Oh, oh, oh)
I never said that I want this
This burden came to me
And it's laid its home inside (Oh, oh, oh)

[Pre-Chorus]
If I told you what I was
Would you turn your back on me?
And if I seemed dangerous
Would you be scared?
I get the feeling just because
Everything I touch isn't dark enough
That this problem lies in me

[Chorus]
I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger

[Instrumental Interlude]

[Chorus]
I'm only a man with a candle to guide me
I'm taking a stand to escape what's inside me
A monster, a monster
I've turned into a monster
A monster, a monster
And it keeps getting stronger",249493,3,0.167,0.472,0.774,0.000278,0.132,-5.383,0.0824,179.942,0.443
4591,593,593,Letter To Me,Brad Paisley,"[Verse 1]
If I could write a letter to me
And send it back in time to myself at seventeen
First I'd prove it's me by sayin' look under your bed
There's a Skoal can and a Playboy no one else would know you hid
And then I'd say I know it's tough
When you break up after seven months
And yeah, I know you really liked her and it just don't seem fair
But all I can say is pain like that is fast and it's rare

[Chorus]
And, oh, you've got so much goin' for you, goin' right
But I know at seventeen it's hard to see past Friday night
She wasn't right for you and still you feel like there's a knife
Stickin' out of your back and you're wonderin' if you'll survive
But you'll make it through this and you'll see
You're still around to write this letter to me

[Verse 2]
At the stop sign at Tomlinson and Eighth
Always stop completely, don't just tap your brakes
And when you get a date with Bridgett, make sure the tank is full
On second thought forget it, that one turns out kinda cool
Each and every time you have a fight
Just assume you're wrong and daddy is right
And you should really thank Mrs. Brinkman, she spends so much extra time
It's like she sees the diamond underneath and she's polishing you 'til you shine

[Chorus 2]
And, oh, you've got so much goin' for you, goin' right
But I know at seventeen it's hard to see past Friday night
Tonight's the bonfire rally but you're stayin' home instead
Because if you fail Algebra, mom and dad will kill you dead
Trust me you'll squeak by and get a C
And you're still around to write this letter to me

[Verse 3]
You've got so much up ahead, you'll make new friends
You should see your kids and wife
And I'd end up sayin' have no fear
These are nowhere near the best years of your life

[Bridge]
I guess I'll see you in the mirror, when you're a grown man
P.S.: Go hug Aunt Rita every chance you can

[Chorus]
And, oh, you've got so much goin' for you, goin' right
But I know at seventeen it's hard to see past Friday night
I wish you'd study Spanish, I wish you'd taken typin' class
I wish you wouldn't worry, let it be, I'd say have a little faith and you'll see

[Outro]
If I could write a letter to me
To me",280827,9,0.676,0.532,0.492,6.12e-05,0.086,-9.255,0.0312,79.242,0.366
4660,662,662,Over It,Katharine McPhee,"[Verse 1]
I'm over your lies
And I'm over your games
I'm over you asking me when you know I'm not okay
You call me at night
And I pick up the phone
And though you be telling me I know you're not alone

[Pre-Chorus]
Oh, and that's why your eyes
I'm over it
Your smile
I'm over it
Realized
I'm over it
I'm over it
I'm over...

[Chorus:]
Wanting you to be wanting me
No that ain't no way to be
How I feel
Read my lips
Because I'm so over (I'm so)
Moving on and it's my time
You never were a friend of mine
Hurt at first a little bit
But now I'm so over, I'm so over it

[Verse 2]
I'm over your hands
And I'm over your mouth
Trying to drag me down
And fill me with self doubt

[Pre-Chorus]
Oh, and that's why your world
I'm over it
So sure
I'm over it
I'm not your girl
I'm over it
I'm over it
I'm over...

[Chorus]
Wanting you to be wanting me
No that ain't no way to be
How I feel
Read my lips
Because I'm so over (I'm so)
Moving on and it's my time
You never were a friend of mine
Hurt at first a little bit
But now I'm so over
So over it
I'm so over it

[Bridge]
Oh
Don't call
Don't come by
Ain't no use
Don't ask me why
You'll never change
There'll be no more crying in the rain
Oh, oh
I'm over it

[Chorus]
Wanting you to be wanting me
No that ain't no way to be
How I feel
Read my lips
Because I'm so over (I'm so)
Moving on and it's my time
You never were a friend of mine
Hurt at first a little bit
But now I'm so over
So over it
I'm so over it
I'm over it
Wanting you to be wanting me
No that ain't no way to be
How I feel
Read my lips
Because I'm so over (I'm so)
Moving on and it's my time
You never were a friend of mine
Hurt at first a little bit
But now I'm so over
So over it
I'm so over it",215200,8,0.0415,0.462,0.801,0,0.0523,-4.191,0.0664,84.541,0.491
4532,534,534,Glory And Gore,Lorde,"[Produced by Joel Little]

[Verse 1]
There's a humming in the restless summer air
And we're slipping off the course that we prepared
But in all chaos, there is calculation
Dropping glasses just to hear them break
You've been drinking like the world was gonna end (it didn't)
Took a shiner from the fist of your best friend (go figure)
It's clear that someone's gotta go
We mean it, but I promise we're not mean

[Pre-Chorus]
And the cry goes out (oh!)
They lose their minds for us
And how it plays out (oh!)
Now we're in the ring
And we're coming for blood

[Chorus]
You could try and take us
But we're the gladiators
Everyone a rager
But secretly they're saviors
Glory and gore go hand in hand
That's why we're making headlines
You could try and take us
But victory's contagious

[Verse 2]
Delicate in every way but one (the swordplay)
God knows we like archaic kinds of fun (the old way)
Chance is the only game I play with, baby
We let our battles choose us

[Pre-Chorus]
And the cry goes out (oh!)
They lose their minds for us
And how it plays out (oh!)
Now we're in the ring
And we're coming for blood

[Chorus]
You could try and take us
But we're the gladiators
Everyone a rager
But secretly they're saviors
Glory and gore go hand in hand
That's why we're making headlines
You could try and take us
But victory's contagious

[Bridge]
No one 'round here's good at keeping their eyes closed
The sun's starting to light up when we're walking home
Tired little laughs, gold lie promises, we'll always win at this
I don't ever think about death
It's alright if you do, it's fine
We gladiate but I guess we're really fighting ourselves
Roughing up our minds so we're ready when the kill time comes
Wide awake in bed, words in my brain, ""Secretly you love this
Do you even wanna go free?""
Let me in the ring, I'll show you what that big word means

[Chorus]
You could try and take us
But we're the gladiators
Everyone a rager
But secretly they're saviors
Glory and gore go hand in hand
That's why we're making headlines
You could try and take us
But victory's contagious",210738,1,0.267,0.683,0.383,0,0.239,-8.781,0.038,143.931,0.264
4720,722,722,Please Don't Go,Tank,"Please don’t go
Please don’t go

[Verse 1]
Oh she found all of the numbers I had in my car
Oh she called all the ones I had marked wit a star
Oh I’m racing over to plead my case
Oh she saw it was me and slammed the door in my face

[Bridge]
Fella’s tell me why how come we always doing wrong
Doing’ wrong
How come we can’t keep it home
Keep it home
How come it always ends like this …even though we know that

[Hook]
It ain’t worth telling lie
It ain’t worth seeing you cry
It ain’t worth …that’s why I’m right here begging you to please don’t go cause
It ain’t worth killing a home
It ain’t worth being alone
It ain’t worth that’s why I’m right here begging you to please don’t go baby

Please don’t go
Please don’t go
Please don’t go
Please don’t go

[Verse 2]
Oh I jeopardized everything I loved
Oh what the hell could I’ve been thinking of
Oh I should have loved you right when I had the chance
Yeah, Yeah
Now you out there lookin for a better man ..fellas why

[Bridge]

[Hook]

[Verse 3]
Oh I’d didn’t think it’d get this bad
Never thought of losing you
Now my heart is beating fast
I’m gonna figure out in my mind what to do find the words to say
Remember when you said that you’d never leave me
I’m steady knockin on the door but you don’t hear me
I can’t let this happen right now
Please don’t take your love girl I know I messed up
It’s a dog on shame

[Bridge]

[Hook]",353640,0,0.509,0.486,0.434,0,0.458,-10.087,0.434,76.367,0.623
4690,692,692,Smile,Lily Allen,"[Verse 1]
When you first left me, I was wanting more
But you were fucking that girl next door, what'cha do that for?
When you first left me, I didn't know what to say
I've never been on my own that way, just sat by myself all day

[Pre Chorus]
I was so lost back then
But with a little help from my friends
I found a light in the tunnel at the end
Now you're calling me up on the phone
So you can have a little whine and a moan
And it's only because you're feeling alone

[Chorus]
At first, when I see you cry
Yeah, it makes me smile, yeah, it makes me smile
At worst, I feel bad for a while
But then I just smile, I go ahead and smile

[Verse 2]
Whenever you see me, you say that you want me back
And I tell you it don't mean jack, no, it don't mean jack
I couldn't stop laughing, no, I just couldn't help myself
See, you messed up my mental health, I was quite unwell

[Pre Chorus]
I was so lost back then
But with a little help from my friends
I found a light in the tunnel at the end
Now you're calling me up on the phone
So you can have a little whine and a moan
And it's only because you're feeling alone

[Chorus]
At first, when I see you cry
Yeah, it makes me smile, yeah, it makes me smile
At worst, I feel bad for a while
But then I just smile, I go ahead and smile

[Bridge]
La-la-la, la-la-la, la-la-la, la-la-la
La-la-la, la-la-la, la-la-la, la-la-la
La-la-la, la-la-la, la-la-la, la-la-la, la-la-la

[Chorus]
At first, when I see you cry
Yeah, it makes me smile, yeah, it makes me smile
At worst, I feel bad for a while
But then I just smile, I go ahead and smile
At first, when I see you cry
Yeah, it makes me smile, yeah, it makes me smile
At worst, I feel bad for a while
But then I just smile, I go ahead and smile",196893,5,0.00143,0.632,0.639,0,0.221,-5.938,0.0259,95.506,0.733
4564,566,566,Adrenalina,Wisin Featuring Jennifer Lopez & Ricky Martin,"© Sony/ATV Music Publishing LLC / Songwriters: Miguel Angel Casasnovas Morales / Francisco Gomila Marquez / Juan Ramon Torrente Caracuel


[Verse 1: Wisin]
Let's Go!
Me gusta cuando sexy te me pegas
Tu seducción a la hora de bailar (Ricky Martin)
Ese juego que tienen tus caderas (Jennifer Lopez)
A cualquier hombre pone a delirar

[Bridge: Ricky Martin]
Es que tu cuerpo es pura adrenalina que por dentro me atrapa
Me tiene al borde de la locura
Es que tu cuerpo es pura adrenalina que por dentro me atrapa
Me tiene al borde de la locura

[Chorus: All]
Sube la adrenalina
Sube la adrenalina
Sube la adrenalina

[Wisin]
Hay una sensación rara en tu cuerpo
Sientes que pierdes el control
Jennifer Lopez
Duro

[Verse 2: Jennifer Lopez]
Escucha baby si solo supieras
Que tienes algo que me hace vibrar
Tus movimientos a mi me aceleran
Cuando empezamos no puedo parar

[Bridge: Jennifer Lopez, Ricky Martin]
Tu te apoderas de mis sentidos cuando me miras
Cuando me tocas, yo comienzo a temblar
Un beso tuyo es como mi medicina
Llévame al cielo a volar

Si tu te fueras yo no se lo que haría
Lo que empezamos tenemos que terminar
Volvamos a hacer el amor como aquel día
Llévame al cielo a volar

Es que tu cuerpo es pura adrenalina que por dentro me atrapa
Me tiene al borde de la locura
Es que tu cuerpo es pura adrenalina que por dentro me atrapa
Me tiene al borde de la locura

[Chorus: All]
Sube la adrenalina
Sube la adrenalina
Sube la adrenalina

[Verse 3: Wisin]
Dame un minuto contigo disfruto se envuelve y deja bruto
Si me das la verde, ejecuto, si tu eres la jefa me recluto
Deja que ocurra, caliente que el tiempo transcurra
El ambiente la pone ardiente
Se pega y en el oído me susurra
Abusa y me engatusa, la falda mas cara combina con la blusa
Se mete en mi mente como una intrusa
Yo le digo que lo haga y no se rehúsa
Dame mas
Yo te llevo en la nave si tu te vas
Y quizás me digas que quieras mas mas
Yo quiero saber lo que tu das

[Bridge: Jennifer Lopez, Nicky Martin]
Tu te apoderas de mis sentidos cuando me miras
Cuando me tocas, yo comienzo a temblar
Un beso tuyo es como mi medicina
Llévame al cielo a volar

Si tu te fueras yo no se lo que haría
Lo que empezamos tenemos que terminar
Volvamos a hacer el amor como aquel día
Llévame al cielo a volar

Es que tu cuerpo es pura adrenalina que por dentro me atrapa
Me tiene al borde de la locura
Es que tu cuerpo es pura adrenalina que por dentro me atrapa
Me tiene al borde de la locura

[Chorus: All]
Sube la adrenalina
Sube la adrenalina
Sube la adrenalina",235547,5,0.0856,0.685,0.944,0,0.0927,-2.793,0.145,124.987,0.757
4625,627,627,Faithfully,Glee Cast,"[FINN]
Highway run
Into the midnight sun
Wheels go 'round and 'round
You're on my mind

[RACHEL]
Restless hearts
Sleep alone tonight
Sending all my love
Along the wire

[FINN & RACHEL]
And they say that the road ain't no place to start a family
Right down the line it's been you and me
And loving a music man ain't always what it's supposed to be

[RACHEL]
Oh boy, you stand by me

[FINN & RACHEL]
I'm forever yours
Faithfully

[RACHEL]
Circus life
Under the big top world

[FINN & RACHEL]
We all need the clowns
To make us smile

[RACHEL]
Oh!
Through space and time

[FINN]
Through space and time

[FINN & RACHEL]
Always another show
Wondering where I am, lost without you
And being a part ain't easy on this love affair
Two strangers learn to fall in love again
I get the joy of rediscovering you

[FINN]
Oh girl, you stand by me

[FINN & RACHEL]
I'm forever yours
Faithfully

Oh oh oh oh
Oh oh oh oh oh
Oh oh oh oh oh oh

[FINN]
Faithfully

[NEW DIRECTIONS]
Oh oh oh oh

[RACHEL]
Faithfully

[NEW DIRECTIONS]
Oh oh oh oh oh

[RACHEL]
I'm still yours

[NEW DIRECTIONS]
Oh oh oh oh oh oh

[FINN with NEW DIRECTIONS]
Oh oh oh oh oh

[FINN & RACHEL with NEW DIRECTIONS]
Oh oh oh oh oh oh

[RACHEL]
I'm still yours!

[NEW DIRECTIONS]
Oh oh oh oh
Oh oh oh oh oh

[FINN & RACHEL with NEW DIRECTIONS]
Oh oh oh oh oh oh!

[NEW DIRECTIONS]
Oh oh oh oh
Oh oh oh oh oh
Oh oh oh oh oh oh

[FINN & RACHEL]
I'm still yours!
Faithfully...",273867,4,0.144,0.412,0.54,0,0.111,-5.788,0.0289,129.891,0.0998
4592,594,594,I'm Single,Lil Wayne,"[Verse 1]
Camo shorts and Bubba Kush
We can talk she'd rather fuss
This and that 'bout such and such
Damn, where is the fucking trust
I'm tired of the hoop and hollering
I'm 'bout to take the coupe to Collins
Then take a female to the Island
Then take her clothes off and do the honors
Yeah, now she hear I'm with them other bitches
Yeah, I told her mind her fucking business
Shit she probably out here fucking niggas
I'm fucking her friends
Now her friends ain't even fucking with her
Damn, she text me all day and night
So pissed off she ain't even spelling shit right
I text her back, and tell her it's life
Now somebody tell them hoes, I'm single for the night

[Hook]
Yeah, I'm single
Nigga had to cancel that bitch like Nino
I ain't tripping on nothing, I'm sipping on something
And my homeboy say he got a bad bitch for me
And I'm single, yeah, I'm single
And I'm single, tonight I'm single
And I ain't tripping on nothing, I'm sipping on something
And my homeboy say he got a bad bitch for me tonight

[Verse 2]
Dreads braided to the back
I'm chilling but my swag on full attack
And my girl acting like a brat
So when she call, I don't answer, I just write her back
She hate it when I do that shit
And when I get home she go through my shit
She call numbers back to see who that is
Man I hate it when she do that shit
Polo t-shirt, Polo drawers
Now make me take this Polo off
Girl you can get broken off
Yeah, I fuck you for an hour then I smoke it off
Swimming trunks and bathing suits
Then go in the bedroom and tell the naked truth
Don't wanna fuss, ain't tryna fight
Man somebody tell them hoes I'm single for the night

[Hook]
Yeah, I'm single
Nigga had to cancel that bitch like Nino
I ain't tripping on nothing, I'm sipping on something
And my homeboy say he got a bad bitch for me
And I'm single, yeah, I'm single
And I'm single, tonight I'm single
And I ain't tripping on nothing, I'm sipping on something
And my homeboy say he got a bad bitch for me tonight

[Verse 3]
Now she got on her fuck 'em dress
And I got on my double-breast
And he been fussing all day with her
And I make her feel special like a place kicker
She wanna be Weezy F Baby-sitter
Say she wish she could cut my dick off and take it with her
I say hold up
She say she just playing
Then I falls in that pussy like quick sand
Hot sex and cold wine
She left that nigga hanging like a clothes line
I cut my phones off, both lines
It's about to get nasty, pork rinds
She came hard, both times
We both say we single, and we both lying
We both wrong, but it feel right
Put your hands up if you single for the night

[Hook]
Yeah, I'm single
Nigga had to cancel that bitch like Nino
I ain't tripping on nothing, I'm sipping on something
And my homeboy say he got a bad bitch for me
And I'm single, yeah, I'm single
And I'm single, tonight I'm single
And I ain't tripping on nothing, I'm sipping on something
And my homeboy say he got a bad bitch for me tonight

[Outro]
If you're single, put your hands up
If you're single, put your hands up
If you're single, put your-
If you're single tonight
If you're single, put your hands up
If you're single, put your hands up
If you're single
If you're single tonight",,,,,,,,,,,
4752,754,754,Drop It Low,Ester Dean Featuring Chris Brown,"[Chorus]
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl

[Verse 1: Ester Dean]
This is for boss bitches, for money makin' bitches
All my ladies, throw your hands in the air
I got Patron in my cup and I don't give a fuck
The baddest bitch in the club right here (here I go)
Oh, they wanna see me drop it, drop it, drop it
Wanna pop it, pop it, pop it, shake that ass on the floor
You wanna see me shake it, shake it, shake it
Yeah, you like it, like it, like it when I drop it real low

[Pre-Chorus: Ester Dean]
Oh, yeah boy, you like that
Oh, I can tell that you like that
Oh, yeah boy, you love it when my booty goes
Boom, ba-ba-boom, ba-boom, ba-boom, boom

[Chorus: Ester Dean & Chris Brown]
Drop it, drop it low, girl, drop it, drop it low, girl
Oh, drop, drop, drop, drop, drop, drop, drop
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Oh, drop, drop, drop, drop, drop, drop, drop
Drop it, drop it low, girl, drop it, drop it low, girl
He told me move that thang around and move that thang around
And move that thang around and move that thang around
He said move that thang around and move that thang around
And move that thang around and move that thang around

[Verse 2: Chris Brown]
I can't stop staring at your body
Put my hands on your body, you sexy fo' sho'
You the real deal kinda hotty
Come and ride in my Bugatti, girl, come drop it low

[Pre-Chorus: Chris Brown & Ester Dean]
Oh, yeah, girl, I like that (oh, yeah)
Oh, you can tell that I like that (oh, yeah)
Oh, yeah, girl, I love when your booty goes
Boom, ba-ba-boom, ba-boom, ba-boom, boom (drop it)

[Chorus: Ester Dean & Chris Brown]
Drop it, drop it low, girl, drop it, drop it low, girl
Oh, drop, drop, drop, drop, drop, drop, drop, yeah
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Oh, drop it low, drop, drop, drop, woah, oh, drop, drop, drop, drop, woah, oh
Drop it, drop it low, girl, drop it, drop it low, girl
He told me move that thang around and move that thang around, ayy, ayy
And move that thang around and move that thang around
He said move that thang around and move that thang around
And move that thang around and move that thang around, oh, woah, woah

[Bridge: Ester Dean & Chris Brown]
He say he like the way my booty, booty, booty pop, yeah
He say he like the way my booty, booty booty rock, yeah
He say he like the way my booty, booty, booty drop (low, girl, drop it, drop it low, girl)
Drop, drop, drop (drop it, drop it)
Girl, I like the way your booty, booty, booty pop, oh, oh
Girl, I like the way your booty, booty, booty drop, oh
Girl, I like the way your booty, booty, booty
Boom, ba-ba-boom, ba-boom, ba-boom, boom

[Chorus: Ester Dean & Chris Brown]
Drop it, drop it low, girl, drop it, drop it low, girl
Oh, drop, drop, drop, drop, drop, drop, drop, yeah, yeah
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Oh, drop, drop, drop, oh, woah, oh, drop, drop, drop, drop
Drop it, drop it low, girl, drop it, drop it low, girl
And I told her move that thang around and move that thang around, oh
And move that thang around and move that thang around
He said, move that thang around and move that thang around, yeah, yeah, oh
And move that thang around and move that thang around

[Outro: Chris Brown]
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop, drop it low, girl
Drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it low, girl
Drop it, drop it low, girl, drop it, drop it",190533,1,0.00176,0.63,0.695,2.62e-05,0.0859,-5.007,0.134,175.896,0.403
4533,535,535,Lucky,Jason Mraz & Colbie Caillat,"Do you hear me? I'm talking to you
Across the water across the deep blue ocean
Under the open sky oh my, baby I'm trying
Boy I hear you in my dreams
I feel your whisper across the sea
I keep you with me in my heart
You make it easier when life gets hard

Lucky I'm in love with my best friend
Lucky to have been where I have been
Lucky to be coming home again

They don't know how long it takes
Waiting for a love like this
Every time we say goodbye
I wish we had one more kiss
I wait for you I promise you I will

Lucky I'm in love with my best friend
Lucky to have been where I have been
Lucky to be coming home again
Lucky we're in love in every way
Lucky to have stayed where we have stayed
Lucky to be coming home someday

And so I'm sailing through the sea
To an island where we'll meet
You'll hear the music, fill the air
I'll put a flower in your hair
And though the breeze is through the trees
Move so pretty you're all I see
As the world keeps spinning round
You hold me right here right now

Lucky I'm in love with my best friend
Lucky to have been where I have been
Lucky to be coming home again
Lucky we're in love every way
Lucky to have stayed where we have stayed
Lucky to be coming home someday",191360,0,0.296,0.623,0.417,0,0.135,-8.699,0.0354,130.032,0.721
4691,693,693,Say It Right,Nelly Furtado,"[Intro: Timbaland]
Frk-frk-down
Hey
You don't mean nothin' at all to me
Hey, hey

[Verse 1: Nelly Furtado]
In the day, in the night
Say it right, say it all
You either got it, or you don't
You either stand, or you fall
When your will is broken
When it slips from your hand
When there's no time for jokin'
There's a hole in the plan

[Chorus: Nelly Furtado & (Timbaland)]
Oh, you don't mean nothing at all to me (Hey, oh, oh, hey)
No, you don't mean nothing at all to me (Hey, oh, oh, hey)
But you got what it takes to set me free (Hey, oh, oh, hey)
Oh, you could mean everything to me (Hey, oh, oh, hey)

[Verse 2: Nelly Furtado]
I can't say (Say) that I'm not (Not)
Lost (Lost) and at fault (Fault)
I can't say (Say) that I don't (Don't)
Love the light (Love) and the dark
I can't say that I don't (Don't)
Know that I am alive
And all of what I feel (Feel)
I could show (Show) you tonight, you tonight

[Chorus: Nelly Furtado & (Timbaland)]
Oh, you don't mean nothing at all to me (Hey, oh, oh, hey)
No, you don't mean nothing at all to me (Hey, oh, oh, hey)
But you got what it takes to set me free (Hey, oh, oh, hey)
Oh, you could mean everything to me (Hey, oh, oh, hey)

[Verse 3: Nelly Furtado]
From my hands I could give you
Something that I made
From my mouth, I could sing you another brick that I laid
From my body, I could show you a place God knows
You should know the space is holy
Do you really wanna go?
(Three, four)

[Outro: Timbaland]
Hey, hey, hey
You don't mean nothin' at all to me
Hey, hey
Hey, hey, hey
You don't mean nothin' at all to me
Hey, hey",223080,1,0.0488,0.871,0.873,0.000747,0.0532,-6.234,0.13,116.945,0.813
4565,567,567,What If,Jason Derulo,"[Intro]
What if?
What if I'm the one for you?
And you're the one for me?
What if

[Verse 1]
If you are the one
Then us meeting here is fate, uh
Future with a dog named Ben
Buy a house with a fireplace
This is the first I've seen your face
But there's a chance we are soulmates
I know that this might sound crazy
'Cause you don't know my name

[Chorus]
But we can't, we can't tell the future, no
But that's just, the beauty of the world we know
So I'ma say doodoo doodoo doodoo doodoo
Baby, what if
We all can say doodoo doodoo doodoo doodoo
Baby, what if
What if (what if)
What if (what if)
What if (what if)
What if

[Verse 2]
Yeah, picture me on one knee
With the perfect diamond ring (perfect diamond ring)
We just met, but if you say, ""Yes""
We'd have our wedding on the beach (oh)
It could happen, raise three kids
And we grow old, oh, so happily
I know this may sound crazy
'Cause I don't know your name

[Chorus]
But we can't (we can't), we can't tell the future, no
But that's just, the beauty of the world we know
So I'ma say doodoo doodoo doodoo doodoo
Baby, what if
We all can say doodoo doodoo doodoo doodoo
Baby, what if

[Bridge]
Don't know what tomorrow brings but I'm still hoping
That you are the one for me
Oh and what if I had you and what if you had me and
Baby, what's the reason we can't fall in love?
What if
What if
What if, oh, woah

[Chorus]
But we can't, we can't tell the future, no
But that's just, the beauty of the world we know
So I'ma say doodoo doodoo doodoo doodoo
Baby, what if
We all can say doodoo doodoo doodoo doodoo (yeah)
Baby, what if
But we can't (we can't), we can't (ooh) tell the future, no
But that's just, the beauty of the world we know
So I'ma say doodoo doodoo doodoo doodoo (singing oh)
Baby, what if
We all can say doodoo doodoo doodoo doodoo
Baby, what if",203240,1,0.14,0.429,0.757,0,0.144,-2.912,0.0306,82.517,0.538
